Frame,Mean Temperature,Propagation,transition points,numer of above,gradient x,gradient y,std,histogram
130,92.52997916666666,0.007868576388888944,1,146944,-34784.0,-10604.5,30.550458384442713,[  949 20405 64060 47890 43554 10675  2005   906  1009   547]
131,92.62419791666666,0.010659201388888562,1,146974,-34783.5,-10593.5,30.578520032491696,[  945 20393 63777 47706 43938 10766  2013   906  1009   547]
132,92.671828125,0.012190624999999974,1,147026,-34788.5,-10638.0,30.597624602989352,[  942 20380 63660 47681 44040 10797  2038   906  1009   547]
133,92.70747395833334,0.01341163194444448,1,147136,-34795.5,-10630.0,30.60294590895807,[  934 20356 63648 47544 44164 10856  2036   904  1011   547]
134,92.72060416666666,0.014075520833333143,1,147126,-34822.5,-10614.0,30.607728300517763,[  933 20351 63613 47536 44209 10853  2041   905  1012   547]
135,92.75708854166666,0.01511996527777768,1,146876,-34947.0,-10639.5,30.715795666047956,[  944 22311 61683 49521 41939 11270  1864   961   971   536]
136,92.74749479166667,0.014805034722222388,1,146847,-34949.0,-10634.0,30.713266956828793,[  937 22324 61699 49516 41940 11254  1861   962   971   536]
137,92.757671875,0.01518038194444434,1,146856,-34939.0,-10623.0,30.716284378781353,[  935 22323 61672 49522 41942 11273  1865   960   972   536]
138,92.75277083333333,0.015242361111110844,1,146844,-34941.5,-10621.0,30.71719647020459,[  935 22333 61664 49538 41926 11271  1865   960   972   536]
139,92.75278125,0.014990451388888933,1,146844,-34941.5,-10621.0,30.71719757138741,[  935 22333 61664 49538 41926 11271  1865   960   972   536]
140,92.73844791666667,0.0145126736111114,1,146836,-34946.0,-10626.0,30.71350980037456,[  939 22326 61704 49544 41899 11258  1862   961   971   536]
141,92.74160416666666,0.014624479166666522,1,146839,-34941.5,-10613.5,30.715558834408053,[  939 22329 61687 49586 41854 11273  1864   961   971   536]
142,92.73984895833334,0.014830729166666856,1,146830,-34941.5,-10613.5,30.71676512878898,[  939 22337 61681 49585 41853 11273  1864   961   971   536]
143,92.72567708333334,0.014150520833333265,1,146818,-34941.5,-10623.5,30.719698774088343,[  941 22341 61763 49507 41843 11273  1864   961   971   536]
144,92.7008125,0.013319965277777613,1,146804,-34946.0,-10554.0,30.717444442691576,[  950 22342 61807 49551 41762 11257  1863   961   971   536]
145,92.70768229166667,0.01354374999999995,1,146820,-34941.5,-10544.5,30.71955561580269,[  949 22342 61802 49560 41739 11275  1865   961   971   536]
146,92.70390625,0.013704513888888907,1,146824,-34941.5,-10550.0,30.721216972008296,[  962 22326 61811 49561 41732 11275  1865   961   971   536]
147,92.70134375,0.01334166666666666,1,146798,-34937.5,-10555.5,30.722943928129716,[  962 22351 61788 49563 41728 11275  1865   961   971   536]
148,92.69234895833333,0.013122569444444327,1,146780,-34942.0,-10562.5,30.72155462447978,[  963 22360 61786 49561 41741 11258  1863   961   971   536]
149,92.695453125,0.013387152777777562,1,146792,-34937.5,-10561.0,30.729932919591516,[  966 22368 61764 49572 41722 11275  1865   961   971   536]
150,92.68416145833334,0.013401388888888732,1,146761,-34937.5,-10541.5,30.736275751256272,[  967 22405 61761 49527 41732 11275  1865   961   971   536]
151,92.68341666666667,0.013195659722222312,1,146762,-34937.5,-10541.5,30.736513031350658,[  967 22407 61756 49530 41732 11275  1865   961   971   536]
152,92.66752083333333,0.012828819444444169,1,146707,-34942.0,-10582.5,30.74097698410163,[  970 22437 61772 49504 41727 11259  1863   961   971   536]
153,92.67123958333333,0.013019965277777601,1,146682,-34937.5,-10543.5,30.74729645847095,[  972 22441 61763 49484 41737 11270  1865   961   971   536]
154,92.667046875,0.013163194444444552,1,146682,-34937.5,-10550.5,30.75034538301783,[  986 22430 61775 49489 41717 11270  1865   961   971   536]
155,92.6561875,0.012107118055555569,1,146644,-34937.5,-10549.5,30.757348397819406,[  990 22444 61797 49444 41728 11264  1865   961   971   536]
156,92.64320833333333,0.009834201388889123,1,146581,-34942.0,-10581.5,30.756961470100784,[  991 22444 61807 49456 41724 11247  1863   961   971   536]
157,92.65140625,0.009331597222221906,1,146600,-34932.5,-10524.0,30.759956265911597,[  990 22448 61806 49429 41730 11262  1867   961   971   536]
158,92.65084375,0.008503819444444597,1,146599,-34932.5,-10524.0,30.760942096481468,[  990 22454 61800 49429 41728 11264  1867   961   971   536]
159,92.6496875,0.005256597222222107,1,146598,-34932.5,-10528.5,30.762180682113716,[  990 22469 61785 49429 41728 11264  1867   961   971   536]
160,92.63870833333333,0.0036243055555554332,1,146571,-34937.0,-10584.0,30.76198326124196,[ 1002 22468 61779 49447 41723 11247  1866   961   971   536]
161,92.64880729166667,0.000820312500000379,1,146593,-34932.5,-10548.0,30.766095247961086,[ 1001 22455 61792 49407 41746 11263  1868   961   971   536]
162,92.65611979166667,-0.0005236111111112034,1,146596,-34932.5,-10549.5,30.76986691462905,[ 1001 22450 61774 49401 41775 11255  1876   961   971   536]
163,92.654671875,-0.0017600694444444307,1,146596,-34932.5,-10571.5,30.771672300907166,[ 1001 22459 61763 49403 41775 11255  1876   961   971   536]
164,92.64246354166667,-0.0026046874999996325,1,146569,-34937.0,-10613.5,30.77322693196088,[ 1002 22483 61747 49431 41756 11240  1873   961   971   536]
165,92.47415104166667,-0.009431249999999617,1,145929,-34909.5,-10865.0,30.926049034991305,[ 1106 22892 61714 48969 41850 11088  1921   966   942   552]
166,92.47317708333334,-0.009143923611110931,1,145927,-34911.0,-10862.5,30.926307054531122,[ 1106 22892 61716 48968 41850 11087  1921   966   942   552]
167,92.47383854166667,-0.009461111111111127,1,145937,-34911.5,-10863.5,30.92706765108462,[ 1106 22893 61718 48966 41847 11089  1921   966   942   552]
168,92.46681770833334,-0.00953177083333306,1,145925,-34900.5,-10834.5,30.926291117249306,[ 1101 22890 61737 48959 41848 11084  1921   967   941   552]
169,92.47133854166667,-0.009381423611110998,1,145921,-34892.5,-10843.0,30.92620957921409,[ 1101 22888 61712 48950 41905 11062  1922   966   942   552]
170,92.46902604166667,-0.008980729166666871,1,145911,-34892.5,-10843.0,30.92741500590113,[ 1101 22895 61707 48948 41905 11062  1922   966   942   552]
171,92.469578125,-0.00906753472222211,1,145911,-34892.5,-10843.0,30.927516933568857,[ 1101 22895 61706 48945 41909 11062  1922   966   942   552]
172,92.46460416666666,-0.009174826388889319,1,145908,-34915.5,-10831.0,30.927696885396795,[ 1101 22896 61724 48965 41860 11073  1921   967   941   552]
173,92.468828125,-0.008561631944444533,1,145886,-34892.5,-10825.5,30.928617532648875,[ 1100 22895 61705 48955 41901 11062  1922   967   941   552]
174,92.46734375,-0.007782291666666671,1,145886,-34892.5,-10825.5,30.93076031347008,[ 1101 22899 61700 48955 41901 11062  1922   967   941   552]
175,92.4653125,-0.008078993055555846,1,145839,-34892.5,-10825.5,30.932332816068214,[ 1101 22902 61697 48955 41901 11062  1922   967   941   552]
176,92.457171875,-0.008224479166666753,1,145838,-34915.5,-10835.0,30.93442912573371,[ 1103 22906 61721 48959 41859 11071  1921   967   941   552]
177,92.46010416666667,-0.008041319444444639,1,145819,-34892.5,-10838.0,30.937544477907142,[ 1103 22904 61716 48925 41893 11077  1922   967   941   552]
178,92.4600625,-0.007742881944443999,1,145819,-34892.5,-10838.0,30.93703246778463,[ 1103 22903 61715 48932 41902 11063  1922   967   941   552]
179,92.45927083333333,-0.007872743055555513,1,145820,-34892.5,-10835.0,30.93816594383571,[ 1103 22904 61718 48927 41889 11077  1922   967   941   552]
180,92.43967708333334,-0.008149479166666633,1,145787,-34915.5,-10835.0,30.945112980820163,[ 1113 22908 61765 48916 41850 11067  1921   967   941   552]
181,92.43588541666666,-0.008251041666666955,1,145776,-34892.5,-10818.0,30.95264282179371,[ 1120 22932 61736 48880 41897 11053  1922   967   941   552]
182,92.41038541666667,-0.008571180555555221,1,145581,-34892.5,-10847.5,30.971797158486847,[ 1126 22972 61754 48848 41864 11054  1922   967   941   552]
183,92.39751041666666,-0.00912430555555564,1,145525,-34889.0,-10848.0,30.977324301580797,[ 1130 23005 61771 48789 41875 11048  1922   967   941   552]
184,92.38741145833333,-0.009321180555555485,1,145483,-34912.0,-10880.5,30.980650561874132,[ 1141 23025 61742 48812 41857 11042  1921   967   941   552]
185,92.368359375,-0.009594270833333477,1,145330,-34889.0,-10896.5,30.999505774219205,[ 1158 23082 61708 48761 41872 11037  1922   967   941   552]
186,92.36027083333333,-0.00943125000000009,1,145309,-34892.5,-10902.0,31.0061920349788,[ 1165 23081 61723 48741 41854 11054  1922   967   941   552]
187,92.357859375,-0.009784895833332996,1,145309,-34892.5,-10896.0,31.00850411246445,[ 1167 23115 61696 48732 41854 11054  1922   967   941   552]
188,92.34659375,-0.010141666666667012,1,145293,-34915.5,-10907.5,31.010057976229707,[ 1166 23117 61727 48731 41819 11058  1922   967   941   552]
189,92.34319270833333,-0.010216493055555513,1,145235,-34892.5,-10897.0,31.017493468309354,[ 1166 23147 61693 48729 41825 11057  1923   967   941   552]
