Frame,Mean Temperature,Propagation,transition points,numer of above,gradient x,gradient y,std,histogram
178,70.22618229166666,-0.004031423611111506,1,91084,37.5,-49149.0,32.89493189985254,[11763 40921 66635 48023 11670  8449  3322   616   282   319]
179,70.201484375,-0.005226041666666485,1,91019,38.5,-49111.5,32.89349056811947,[11767 40933 66716 47935 11666  8446  3320   616   282   319]
180,69.82772916666667,-0.01316684027777768,0,90088,34.5,-49425.0,32.90676063784841,[11781 42294 66827 46671 11519  8408  3264   639   280   317]
181,69.83331770833334,-0.012989062499999685,0,90113,35.5,-49424.0,32.90648386800558,[11781 42268 66812 46708 11521  8411  3264   638   280   317]
182,69.833046875,-0.012821354166666766,0,90116,34.0,-49420.5,32.905853971784204,[11788 42266 66811 46704 11521  8411  3264   638   280   317]
183,69.833046875,-0.013093750000000171,0,90116,34.0,-49420.5,32.905853971784204,[11788 42266 66811 46704 11521  8411  3264   638   280   317]
184,69.82661979166667,-0.013239583333332897,0,90083,34.5,-49436.5,32.9062528368347,[11788 42287 66837 46662 11517  8409  3264   639   280   317]
185,69.8225,-0.013370138888888524,0,90085,34.5,-49426.0,32.904803885603094,[11783 42308 66853 46627 11521  8407  3265   639   280   317]
186,69.78469791666667,-0.01446128472222199,0,89968,37.0,-49420.0,32.913561813679664,[11796 42394 66846 46539 11518  8406  3265   639   280   317]
187,69.77601041666667,-0.014963888888888732,0,89940,37.0,-49432.0,32.91398489370779,[11809 42393 66856 46517 11518  8406  3265   639   280   317]
188,69.761359375,-0.015452951388888891,0,89902,38.0,-49478.5,32.91928281206067,[11823 42428 66869 46459 11517  8404  3264   639   280   317]
189,69.75199479166666,-0.015760243055555633,0,89893,38.5,-49484.0,32.91648584359575,[11824 42467 66816 46476 11529  8389  3263   639   280   317]
190,69.74665104166667,-0.015724826388888856,0,89893,38.5,-49502.5,32.91641729968463,[11829 42457 66836 46466 11523  8393  3260   639   280   317]
191,69.72959895833333,-0.01649322916666686,0,89810,38.5,-49498.0,32.91818714229261,[11829 42492 66914 46356 11525  8388  3260   639   280   317]
192,69.71309375,-0.01705243055555551,0,89781,38.0,-49515.0,32.922087276432585,[11833 42585 66879 46295 11526  8384  3263   638   280   317]
193,69.70502083333334,-0.017327951388888607,0,89767,40.0,-49556.0,32.92091546101403,[11818 42661 66799 46315 11529  8378  3266   637   280   317]
